60
30 30 30
0 8 1 9
1 4 7 6
2 2 8 6
3 1 2 9
4 10 4 1
5 9 4 6
6 6 1 5
7 2 9 10
8 6 2 3
9 3 8 5
10 2 6 7
11 7 7 2
12 3 1 2
13 2 2 7
14 2 10 3
15 1 10 2
16 1 1 10
17 7 1 2
18 10 9 3
19 6 6 8
20 9 8 9
21 6 2 4
22 7 9 10
23 1 10 7
24 2 5 2
25 10 8 4
26 1 8 1
27 9 5 10
28 9 8 10
29 4 1 5
30 6 1 9
31 3 10 4
32 9 9 9
33 8 8 7
34 2 7 6
35 9 2 8
36 9 7 10
37 8 2 10
38 9 3 4
39 5 4 8
40 3 8 9
41 7 8 2
42 5 3 8
43 2 10 3
44 2 4 3
45 6 7 9
46 9 10 9
47 7 4 1
48 2 7 1
49 10 4 10
50 9 6 3
51 2 8 1
52 7 1 1
53 9 8 9
54 10 9 5
55 10 9 5
56 2 3 8
57 3 10 9
58 9 8 3
59 5 3 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
