60
30 30 30
0 9 5 7
1 4 3 7
2 4 7 2
3 5 7 5
4 6 9 2
5 9 2 10
6 5 2 10
7 2 6 6
8 1 6 1
9 7 9 5
10 5 5 4
11 6 8 9
12 4 10 6
13 8 8 2
14 9 3 4
15 9 7 4
16 10 10 1
17 7 6 9
18 5 4 4
19 9 3 7
20 8 2 10
21 9 2 4
22 8 2 2
23 2 10 8
24 9 2 5
25 2 8 4
26 5 6 9
27 7 4 1
28 1 4 6
29 4 10 7
30 2 8 5
31 7 8 8
32 1 8 10
33 1 8 5
34 6 7 2
35 4 5 7
36 6 10 10
37 10 9 7
38 10 3 7
39 7 5 7
40 10 7 5
41 4 3 5
42 4 8 8
43 8 6 6
44 8 7 10
45 10 10 5
46 6 2 10
47 10 2 9
48 1 1 4
49 1 6 7
50 6 5 10
51 7 6 10
52 5 2 6
53 2 8 7
54 1 1 9
55 1 2 9
56 5 7 3
57 8 4 9
58 7 2 2
59 6 3 9
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
