40
100 100 100
0 34 15 46
1 60 74 80
2 51 12 39
3 76 91 11
4 97 1 63
5 64 14 67
6 62 91 39
7 15 100 81
8 29 49 71
9 22 54 58
10 20 63 69
11 85 6 90
12 19 98 5
13 45 89 59
14 84 45 12
15 56 42 21
16 13 19 58
17 55 95 86
18 26 65 99
19 74 35 51
20 21 27 67
21 67 98 10
22 63 28 7
23 59 38 94
24 17 37 24
25 18 6 15
26 91 4 80
27 61 38 20
28 84 13 76
29 48 63 5
30 40 36 36
31 71 9 43
32 35 14 55
33 56 47 87
34 65 10 52
35 60 82 24
36 10 11 47
37 56 59 39
38 19 6 62
39 34 6 73
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
