60
100 100 100
0 55 35 42
1 95 52 48
2 89 20 15
3 39 44 29
4 6 71 39
5 55 73 83
6 10 80 67
7 29 30 99
8 60 26 16
9 7 44 82
10 2 57 23
11 58 27 2
12 52 98 22
13 1 35 78
14 75 94 42
15 27 6 15
16 40 99 48
17 47 83 44
18 31 24 83
19 40 57 61
20 6 7 27
21 60 59 20
22 48 91 20
23 48 24 50
24 79 19 62
25 83 15 3
26 72 70 41
27 64 47 50
28 71 97 41
29 95 2 79
30 8 49 60
31 54 45 74
32 93 99 10
33 62 38 19
34 55 3 12
35 63 91 39
36 64 95 91
37 70 64 93
38 2 100 32
39 51 12 33
40 63 31 7
41 17 68 12
42 48 47 31
43 43 52 78
44 71 33 82
45 66 32 88
46 32 49 35
47 86 67 91
48 87 81 77
49 75 88 64
50 88 2 18
51 32 86 19
52 96 69 78
53 18 88 33
54 7 64 65
55 72 33 2
56 65 73 88
57 58 38 91
58 77 96 17
59 44 52 22
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
