80
30 30 30
0 4 10 5
1 9 10 9
2 2 2 9
3 8 6 2
4 4 5 9
5 2 6 5
6 5 3 9
7 2 4 6
8 10 9 6
9 2 8 5
10 7 10 3
11 6 9 9
12 9 4 1
13 2 7 5
14 3 8 8
15 9 5 3
16 8 6 6
17 4 6 5
18 3 2 4
19 6 3 1
20 9 10 10
21 2 7 9
22 9 1 10
23 9 7 6
24 8 3 5
25 10 5 1
26 1 4 9
27 2 4 9
28 9 8 10
29 2 5 8
30 4 4 1
31 6 10 3
32 8 8 5
33 2 10 9
34 8 4 7
35 7 6 2
36 9 3 1
37 2 5 6
38 4 10 2
39 8 2 10
40 10 8 1
41 9 10 10
42 7 7 1
43 9 1 2
44 9 8 5
45 5 9 4
46 3 4 9
47 4 3 8
48 10 9 10
49 8 6 2
50 10 7 7
51 5 8 9
52 6 1 2
53 3 10 1
54 6 7 10
55 8 4 2
56 3 5 8
57 1 4 10
58 2 7 9
59 8 7 6
60 10 6 5
61 5 9 1
62 9 8 4
63 3 10 1
64 3 10 2
65 1 5 4
66 3 4 1
67 6 7 9
68 7 2 7
69 1 7 7
70 9 5 1
71 2 7 1
72 6 3 7
73 10 9 3
74 3 6 1
75 8 4 9
76 8 6 5
77 9 5 6
78 2 3 3
79 4 7 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
