80
100 100 100
0 87 74 44
1 22 18 88
2 1 82 66
3 12 37 67
4 38 54 45
5 30 52 29
6 31 91 48
7 6 1 83
8 18 44 31
9 21 75 5
10 59 61 71
11 98 81 95
12 86 7 12
13 25 66 59
14 76 90 71
15 95 61 4
16 4 53 20
17 79 34 25
18 65 66 22
19 23 8 68
20 99 41 21
21 11 99 22
22 62 73 25
23 92 52 50
24 72 53 26
25 44 12 16
26 55 99 22
27 67 32 65
28 98 42 31
29 16 95 4
30 42 95 2
31 53 32 34
32 16 12 100
33 100 46 10
34 55 83 27
35 23 89 38
36 11 92 83
37 6 43 100
38 93 28 53
39 32 88 82
40 36 42 41
41 53 60 89
42 92 35 14
43 57 5 96
44 41 19 60
45 37 92 65
46 30 7 55
47 22 79 30
48 33 64 10
49 34 45 73
50 3 69 68
51 45 12 39
52 20 92 54
53 19 63 69
54 38 17 61
55 90 85 25
56 71 59 40
57 19 58 67
58 25 26 73
59 99 35 85
60 8 41 31
61 53 31 61
62 3 39 18
63 73 87 88
64 66 1 86
65 80 28 75
66 90 39 21
67 57 97 57
68 42 60 23
69 44 82 77
70 37 74 51
71 97 75 47
72 84 2 40
73 98 10 93
74 27 58 80
75 29 94 33
76 57 65 94
77 23 60 57
78 99 48 77
79 96 19 17
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
