80
100 100 100
0 8 14 23
1 24 14 19
2 4 28 14
3 12 10 13
4 9 26 22
5 27 19 6
6 15 17 8
7 7 31 30
8 31 20 10
9 1 22 1
10 28 33 34
11 26 33 13
12 14 16 6
13 5 28 13
14 4 10 6
15 19 13 12
16 30 15 21
17 7 21 16
18 33 14 21
19 18 1 10
20 29 14 22
21 29 17 29
22 10 6 10
23 10 17 3
24 8 17 2
25 2 6 30
26 10 9 7
27 10 22 33
28 29 29 29
29 21 29 22
30 25 20 31
31 4 28 14
32 8 12 35
33 5 4 17
34 23 27 8
35 16 9 25
36 12 15 7
37 28 18 11
38 34 12 14
39 11 21 34
40 22 4 26
41 34 15 5
42 31 1 33
43 34 27 30
44 10 29 28
45 24 5 13
46 18 9 22
47 13 25 28
48 14 21 26
49 11 32 30
50 2 28 5
51 17 31 20
52 15 24 15
53 1 34 20
54 27 24 35
55 30 9 31
56 4 10 14
57 1 18 6
58 20 4 35
59 1 18 23
60 15 19 35
61 12 10 25
62 24 3 34
63 9 24 9
64 11 18 19
65 25 1 2
66 31 2 15
67 20 11 17
68 34 17 17
69 32 11 14
70 3 6 21
71 4 6 28
72 3 25 21
73 11 11 34
74 13 16 26
75 22 31 13
76 13 1 34
77 3 34 21
78 8 22 27
79 19 22 15
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
