40
100 100 100
0 92 48 61
1 24 71 75
2 75 86 39
3 64 26 17
4 4 44 48
5 52 65 32
6 28 59 52
7 75 25 8
8 30 24 66
9 92 90 23
10 87 53 21
11 68 40 8
12 89 14 26
13 93 97 77
14 62 20 17
15 12 83 53
16 66 31 55
17 30 26 41
18 5 70 24
19 65 37 86
20 64 59 99
21 7 21 39
22 76 55 89
23 14 48 84
24 16 42 82
25 44 48 95
26 12 38 88
27 2 64 71
28 10 66 91
29 85 4 86
30 4 64 99
31 34 69 15
32 38 62 51
33 39 77 42
34 5 19 73
35 77 71 61
36 46 5 59
37 29 34 72
38 18 37 40
39 71 92 32
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
