60
100 100 100
0 5 31 29
1 25 9 28
2 1 27 19
3 12 33 13
4 27 30 15
5 27 26 19
6 17 35 16
7 20 33 13
8 21 18 28
9 21 26 10
10 5 6 25
11 16 14 4
12 5 20 23
13 4 18 17
14 3 2 19
15 32 12 30
16 30 33 1
17 20 8 33
18 31 15 8
19 14 12 22
20 13 27 29
21 17 20 5
22 29 4 4
23 30 7 34
24 23 5 3
25 28 27 35
26 22 18 28
27 29 6 33
28 26 10 27
29 7 31 17
30 16 32 7
31 29 11 23
32 12 17 16
33 34 13 4
34 22 8 33
35 31 11 26
36 9 13 33
37 28 33 34
38 11 25 3
39 30 28 6
40 5 7 17
41 8 16 5
42 22 18 5
43 22 21 11
44 5 2 5
45 25 16 11
46 10 30 34
47 35 19 17
48 16 6 11
49 2 17 25
50 28 29 6
51 28 1 5
52 25 31 22
53 29 15 10
54 33 20 17
55 29 33 10
56 18 2 33
57 28 25 27
58 25 21 1
59 5 19 13
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
