60
30 30 30
0 2 4 4
1 9 4 6
2 9 9 3
3 2 4 7
4 5 9 8
5 7 2 7
6 9 2 1
7 6 5 6
8 1 8 8
9 3 8 7
10 3 4 7
11 2 6 5
12 9 6 6
13 3 10 4
14 5 1 4
15 9 5 7
16 3 1 10
17 3 5 2
18 3 6 5
19 3 8 10
20 5 8 2
21 3 9 5
22 6 1 4
23 5 3 4
24 3 10 6
25 10 5 9
26 8 1 1
27 6 9 7
28 7 4 2
29 8 9 5
30 2 2 7
31 5 6 10
32 2 4 1
33 10 8 7
34 8 3 5
35 9 1 1
36 6 9 2
37 3 8 5
38 6 9 3
39 8 10 3
40 8 2 9
41 6 1 3
42 2 5 8
43 1 7 6
44 8 5 6
45 6 5 6
46 7 10 9
47 10 7 10
48 6 7 3
49 5 8 4
50 4 8 6
51 7 9 3
52 9 4 9
53 1 10 6
54 9 10 1
55 7 1 5
56 1 8 3
57 8 1 8
58 5 9 4
59 3 6 10
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
