40
100 100 100
0 11 56 46
1 8 46 80
2 56 69 81
3 56 71 44
4 88 62 6
5 12 22 51
6 46 30 96
7 49 80 84
8 46 37 34
9 64 6 61
10 75 42 51
11 59 20 73
12 43 85 17
13 95 76 14
14 37 8 95
15 67 2 43
16 83 47 63
17 5 54 24
18 66 87 73
19 93 10 38
20 88 62 2
21 33 30 92
22 18 23 93
23 14 7 33
24 59 77 64
25 48 66 4
26 87 11 6
27 38 82 53
28 53 72 70
29 69 22 60
30 55 6 71
31 81 96 26
32 45 11 9
33 83 6 33
34 63 14 80
35 39 70 31
36 35 73 95
37 90 53 64
38 96 18 8
39 3 21 70
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
