60
30 30 30
0 3 6 4
1 6 2 9
2 10 1 6
3 5 4 9
4 3 6 4
5 10 4 6
6 10 5 5
7 1 7 8
8 1 1 6
9 5 8 10
10 7 9 6
11 9 9 6
12 10 9 4
13 5 8 5
14 3 7 1
15 4 1 2
16 4 1 4
17 6 1 8
18 2 9 5
19 1 8 3
20 7 9 8
21 3 5 9
22 10 1 10
23 10 10 9
24 5 2 10
25 7 4 10
26 7 6 6
27 4 9 3
28 3 10 7
29 7 7 2
30 7 3 4
31 10 4 3
32 2 9 2
33 2 3 9
34 4 4 6
35 9 10 2
36 1 3 8
37 1 10 4
38 9 4 2
39 8 10 2
40 5 5 9
41 7 9 4
42 4 4 7
43 3 9 1
44 1 10 1
45 1 4 6
46 2 6 1
47 9 8 5
48 4 7 9
49 7 2 5
50 7 10 9
51 2 8 3
52 3 8 4
53 1 4 6
54 3 8 4
55 5 1 8
56 5 6 5
57 9 1 2
58 7 9 1
59 3 2 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
