40
100 100 100
0 17 29 23
1 29 33 8
2 6 28 26
3 1 21 12
4 16 10 31
5 10 14 21
6 7 13 23
7 8 22 24
8 12 3 29
9 13 35 14
10 35 35 5
11 27 9 26
12 1 35 22
13 31 4 13
14 15 14 31
15 13 20 2
16 13 21 8
17 16 16 27
18 34 3 5
19 27 17 11
20 30 9 2
21 18 25 22
22 35 3 10
23 27 5 27
24 24 11 32
25 7 22 33
26 32 7 7
27 25 27 10
28 13 25 15
29 35 6 30
30 29 22 22
31 3 26 28
32 29 32 3
33 13 34 4
34 18 33 27
35 23 26 30
36 30 12 6
37 11 17 17
38 22 10 33
39 35 30 23
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
