40
100 100 100
0 54 32 21
1 84 44 42
2 15 84 38
3 95 80 36
4 82 95 91
5 6 55 31
6 82 59 71
7 62 5 93
8 15 91 24
9 52 25 61
10 18 88 24
11 36 28 77
12 96 32 35
13 74 30 98
14 41 81 31
15 61 76 4
16 36 13 13
17 74 62 90
18 36 34 37
19 82 7 20
20 87 24 46
21 36 8 67
22 91 94 29
23 11 62 30
24 67 25 21
25 81 96 38
26 67 10 55
27 61 87 66
28 56 42 3
29 65 49 3
30 81 69 74
31 92 58 66
32 1 61 72
33 90 45 5
34 66 6 76
35 91 81 7
36 3 100 78
37 90 57 90
38 8 72 26
39 58 14 63
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
