40
100 100 100
0 35 8 25
1 13 7 31
2 31 34 32
3 3 34 26
4 20 31 20
5 16 7 19
6 18 15 20
7 15 6 30
8 18 18 19
9 30 7 11
10 22 21 1
11 13 12 19
12 19 19 12
13 22 22 27
14 13 13 5
15 11 32 10
16 23 28 24
17 23 24 26
18 27 27 30
19 16 19 8
20 6 3 14
21 1 29 25
22 6 23 12
23 20 34 10
24 29 15 8
25 6 35 2
26 3 6 15
27 15 15 5
28 15 15 4
29 35 15 34
30 22 14 35
31 32 8 33
32 13 29 10
33 5 11 30
34 7 9 1
35 27 16 9
36 9 8 31
37 4 19 8
38 32 13 35
39 21 21 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
