40
100 100 100
0 99 54 18
1 92 26 17
2 40 2 8
3 86 69 85
4 41 79 99
5 73 41 74
6 63 59 16
7 57 39 93
8 17 61 76
9 11 88 62
10 36 74 69
11 30 30 32
12 54 58 84
13 65 60 6
14 34 98 30
15 80 46 64
16 43 33 36
17 98 56 51
18 75 93 43
19 57 43 45
20 13 97 3
21 13 30 99
22 32 23 66
23 60 96 58
24 94 77 46
25 42 25 6
26 77 51 76
27 18 75 53
28 75 54 11
29 69 69 48
30 47 34 22
31 38 10 14
32 83 73 18
33 33 17 67
34 67 7 90
35 91 52 11
36 71 10 16
37 40 96 67
38 55 50 68
39 47 4 22
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
