40
100 100 100
0 4 18 34
1 35 1 2
2 28 35 29
3 13 31 24
4 3 13 14
5 30 10 2
6 29 24 16
7 27 32 5
8 7 35 10
9 4 6 10
10 5 29 31
11 3 21 22
12 20 1 6
13 24 30 19
14 22 16 13
15 7 18 5
16 15 14 3
17 27 9 2
18 5 9 7
19 18 9 29
20 15 35 2
21 29 32 11
22 34 2 18
23 9 18 20
24 12 32 32
25 13 13 2
26 4 6 28
27 31 14 8
28 9 10 15
29 18 4 8
30 5 18 33
31 34 34 23
32 21 27 3
33 16 9 20
34 13 2 29
35 12 1 15
36 2 32 6
37 29 23 10
38 26 5 23
39 18 16 14
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
