60
30 30 30
0 4 7 3
1 1 9 6
2 4 7 9
3 8 3 10
4 8 10 7
5 2 1 9
6 8 7 1
7 9 7 2
8 9 10 5
9 4 7 7
10 6 10 3
11 1 8 5
12 3 2 10
13 3 3 9
14 6 2 4
15 2 3 5
16 6 2 2
17 7 2 9
18 1 7 4
19 8 9 4
20 6 7 9
21 6 10 3
22 4 5 3
23 9 6 1
24 4 3 9
25 6 3 5
26 9 9 6
27 5 8 3
28 4 9 1
29 3 2 1
30 6 5 1
31 5 6 3
32 3 7 7
33 3 9 4
34 1 8 4
35 9 5 7
36 1 10 1
37 10 1 8
38 10 3 10
39 7 4 10
40 4 4 6
41 6 8 5
42 8 5 9
43 10 8 2
44 1 3 10
45 10 1 3
46 1 1 8
47 8 6 9
48 6 5 6
49 4 1 6
50 3 9 2
51 9 10 2
52 1 3 1
53 8 7 5
54 4 2 2
55 7 7 3
56 8 2 9
57 2 3 4
58 5 10 5
59 9 7 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
