40
100 100 100
0 53 41 83
1 31 86 46
2 79 42 32
3 36 46 3
4 76 8 11
5 55 11 38
6 27 17 53
7 53 98 69
8 72 69 32
9 30 30 49
10 86 82 92
11 99 64 6
12 26 19 9
13 61 84 45
14 59 60 95
15 37 7 22
16 59 44 29
17 50 83 72
18 20 15 45
19 10 40 56
20 83 50 68
21 32 21 61
22 32 61 14
23 44 68 47
24 58 86 17
25 90 15 94
26 48 14 91
27 14 56 55
28 4 57 6
29 61 81 44
30 46 48 39
31 56 79 84
32 37 97 54
33 78 72 20
34 88 26 33
35 90 66 31
36 98 96 8
37 64 59 90
38 42 39 31
39 81 27 63
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
