80
100 100 100
0 11 50 97
1 98 1 4
2 78 98 82
3 37 87 68
4 9 35 40
5 86 26 5
6 81 67 44
7 75 92 14
8 19 99 27
9 10 15 29
10 14 81 87
11 8 58 63
12 55 1 15
13 69 86 54
14 63 44 36
15 20 52 14
16 41 39 8
17 77 24 5
18 13 26 19
19 51 24 83
20 42 99 5
21 83 91 31
22 95 5 50
23 25 49 55
24 34 89 91
25 35 37 4
26 12 17 79
27 88 39 22
28 25 28 41
29 50 10 23
30 14 50 95
31 96 96 66
32 58 76 6
33 44 24 56
34 36 6 83
35 33 2 41
36 5 91 17
37 81 65 26
38 74 13 65
39 50 46 38
40 55 72 30
41 29 75 63
42 19 82 69
43 32 19 39
44 37 35 63
45 82 79 67
46 9 38 93
47 46 78 31
48 49 92 44
49 49 45 76
50 31 11 51
51 40 52 88
52 82 37 80
53 92 65 55
54 38 15 82
55 20 54 95
56 36 100 94
57 25 88 2
58 56 39 63
59 78 59 48
60 21 55 31
61 2 48 91
62 24 20 85
63 89 20 45
64 23 15 18
65 24 23 80
66 44 48 32
67 9 93 65
68 44 64 19
69 59 91 73
70 98 36 44
71 69 12 71
72 26 17 41
73 14 60 45
74 27 5 61
75 80 72 17
76 23 84 12
77 33 30 66
78 32 43 43
79 79 51 12
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
