80
30 30 30
0 7 9 8
1 8 9 7
2 4 1 8
3 5 6 5
4 4 7 5
5 2 7 6
6 3 4 10
7 6 10 8
8 3 7 4
9 3 10 1
10 8 6 8
11 2 7 5
12 9 9 5
13 1 9 9
14 2 3 6
15 10 8 1
16 3 8 6
17 2 4 3
18 9 5 7
19 6 10 8
20 10 3 6
21 1 1 9
22 5 1 2
23 4 10 9
24 6 7 9
25 1 7 4
26 5 6 1
27 9 10 9
28 7 5 2
29 3 4 3
30 9 8 6
31 8 6 8
32 5 10 2
33 9 3 5
34 3 8 6
35 4 6 4
36 5 3 10
37 2 4 2
38 7 2 3
39 8 3 8
40 4 3 9
41 4 6 9
42 6 6 3
43 4 2 2
44 7 8 10
45 1 2 10
46 2 8 1
47 5 9 5
48 5 1 5
49 10 10 1
50 5 1 6
51 9 7 3
52 1 8 6
53 2 5 5
54 9 1 7
55 4 2 6
56 7 1 2
57 5 4 7
58 6 6 9
59 4 7 5
60 8 1 2
61 7 6 9
62 9 5 2
63 10 7 6
64 1 10 5
65 7 8 2
66 2 8 9
67 4 7 1
68 9 4 7
69 8 5 10
70 7 3 5
71 2 1 9
72 7 4 10
73 1 5 9
74 7 8 6
75 1 3 1
76 7 6 2
77 10 8 10
78 3 6 2
79 3 8 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
