80
100 100 100
0 4 18 34
1 35 1 2
2 28 35 29
3 13 31 24
4 3 13 14
5 30 10 2
6 29 24 16
7 27 32 5
8 7 35 10
9 4 6 10
10 5 29 31
11 3 21 22
12 20 1 6
13 24 30 19
14 22 16 13
15 7 18 5
16 15 14 3
17 27 9 2
18 5 9 7
19 18 9 29
20 15 35 2
21 29 32 11
22 34 2 18
23 9 18 20
24 12 32 32
25 13 13 2
26 4 6 28
27 31 14 8
28 9 10 15
29 18 4 8
30 5 18 33
31 34 34 23
32 21 27 3
33 16 9 20
34 13 2 29
35 12 1 15
36 2 32 6
37 29 23 10
38 26 5 23
39 18 16 14
40 20 26 11
41 11 27 22
42 7 29 25
43 11 7 14
44 13 13 22
45 29 28 24
46 3 14 33
47 17 28 11
48 18 32 16
49 18 16 27
50 11 4 18
51 14 18 31
52 29 13 28
53 33 23 20
54 14 5 29
55 7 19 34
56 13 35 33
57 9 31 1
58 20 14 22
59 28 21 17
60 8 19 11
61 1 17 32
62 9 7 30
63 32 7 16
64 8 6 6
65 9 8 28
66 16 17 11
67 4 33 23
68 16 23 7
69 21 32 26
70 35 13 16
71 24 4 25
72 10 6 15
73 5 21 16
74 10 2 22
75 28 25 6
76 8 30 5
77 12 11 23
78 12 15 15
79 28 18 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
