80
30 30 30
0 6 3 2
1 7 4 1
2 4 2 4
3 4 4 5
4 2 1 6
5 10 9 8
6 4 4 5
7 7 2 8
8 6 4 6
9 10 4 9
10 9 1 4
11 2 5 10
12 3 8 8
13 6 3 8
14 6 8 6
15 7 9 2
16 10 2 1
17 5 10 4
18 7 9 1
19 3 3 6
20 4 5 5
21 10 8 7
22 10 4 7
23 2 10 3
24 8 1 6
25 3 9 7
26 9 8 2
27 7 8 6
28 7 6 4
29 3 9 4
30 1 1 1
31 1 10 1
32 4 1 6
33 5 10 5
34 4 6 7
35 1 8 6
36 3 8 6
37 2 5 7
38 7 8 6
39 10 6 2
40 3 8 9
41 4 10 6
42 9 2 10
43 2 6 2
44 2 1 7
45 1 2 9
46 9 9 10
47 3 2 9
48 3 10 8
49 2 5 5
50 5 8 1
51 6 6 2
52 6 4 8
53 4 1 7
54 8 7 2
55 7 6 2
56 10 7 10
57 5 10 1
58 4 4 8
59 8 3 8
60 9 3 7
61 10 2 4
62 6 2 10
63 10 9 5
64 8 9 8
65 5 3 9
66 1 8 5
67 3 2 4
68 2 8 5
69 2 7 4
70 10 9 3
71 3 6 5
72 10 10 2
73 6 8 1
74 2 1 9
75 6 6 10
76 10 4 8
77 2 8 6
78 1 6 3
79 4 3 10
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
