60
30 30 30
0 4 6 2
1 9 2 5
2 9 4 10
3 1 6 10
4 1 6 5
5 10 2 4
6 10 5 3
7 5 9 3
8 9 8 8
9 9 10 1
10 1 4 10
11 10 1 6
12 3 6 5
13 1 10 2
14 6 8 3
15 7 2 4
16 2 9 3
17 2 5 9
18 4 1 5
19 10 7 9
20 5 4 1
21 1 1 7
22 4 5 10
23 6 6 2
24 10 4 4
25 3 3 6
26 9 7 8
27 3 4 10
28 9 7 5
29 6 5 2
30 5 1 5
31 7 7 1
32 1 7 8
33 3 2 10
34 5 9 3
35 9 6 9
36 3 7 10
37 2 1 2
38 2 5 7
39 3 3 2
40 2 1 2
41 2 10 2
42 3 4 3
43 1 7 5
44 1 1 1
45 2 4 1
46 3 5 7
47 4 8 1
48 9 4 6
49 8 6 9
50 6 10 9
51 8 5 3
52 4 6 6
53 5 4 3
54 2 6 4
55 9 3 3
56 7 6 8
57 2 5 5
58 7 2 3
59 8 5 9
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
